NOM_ETABLISSENTFR,NOM_ETABLISSENTAR,ADRESSEFR,ADRESSEAR,TELEPHONE,PROVINCE,REGION
COLLEGE MOHAMED HASSAN OUAZANI,إعدادية محمد بن الحسن الوزاني,RUE DOCTEUR FARAJ COMMUNE CHARF,شارع الدكتور فرج ص.ب 617,0539934454,Tanger Assilah,Tanger - Tetouan
IBN  AL HAYTAM,ابن الهيثم,BEAU SEJOUR RTE DE RABAT COMMUNE BNI MAKADA,إقامة الزموري 1 طريق الرباط,0539310855,Tanger Assilah,Tanger - Tetouan
AL MASSIRA ALKHADRA,المسيرة الخضراء,QUARTIER ADMINISTRATIF TANTAN,الحي الإداري طانطان,0528877530,Tantan,Guelmim - Es-smara
ALLAL BEN ABDALLAH,علال بن عبد الله,HAY ELMASSIRA,حي المسيرة,0528-87-73-30,Tantan,Guelmim - Es-smara
ASSALAM,السلام,HAY CHEIKH ABDATI TANTAN,حي الشيخ عبداتي,0528-87-73-27,Tantan,Guelmim - Es-smara
lycée collègial ENAHDA,ثانوية النهضة الإعدادية,HAY ALIDARI MUNICIPALITE TAOUNATE  TAOUNATE,الحي الاداري -بلدية تاونات,0535627444,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial ALLAL ELFASSI,ثانوية علال الفاسي الإعدادية,HAY ERMILA  ASTAR  TAOUNATE,حي الرميلة-اسطار تاونات,0535627525,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial LALA MERYEM,ثانوية للا مريم الإعدادية,KILSA ALHAYLA  MUNICIPALITE TAOUNATE,الكلسة الحايلة -تاونات,0535627375,Taounate,Taza  - Al Hoceima - Taounate
ABOU CHITAE SENHAJI,ابو الشتاء الصنهاجي,COMMUNE AIN MEDIOUNA CENTRE  TAOUNATE,مركز عين مديونة,0535722069,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial PRINCE MOULAY RACHID,ثانوية الأمير مولاي رشيد الإعداية,COMMUNE BNI OULID CENTRE  TAOUNATE,مركز بني وليد,0535973020,Taounate,Taza  - Al Hoceima - Taounate
LYCéE COLLèGIAL BOUHOUDA ,ثانوية بوهودة الإعدادية,COMMUNE BOUHOUDA  MUNICIPALITE TAOUNATE,جماعة بوهودة - بلدية تاونات,0535727567,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial EL KODS,ثانوية القدس الإعدادية,MUNICIPALITE KARIA BA MOHAMED CENTRE TAOUNATE,مركز بلدية قرية با محمد,0535628227,Taounate,Taza  - Al Hoceima - Taounate
lycéee collègiial SIDI M HAMED EL MAGHR,ثانوية سيدي محمد المغراوي الإعدادية,MUNICIPALITE KARIA BA MOHAMED CENTRE  TAOUNATE,مركز بلدية قرية با محمد,0535628285,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial ABDELAZIZ ELFECHTALI,ثانوية عبد العزيز الفشتالي الإعدادية,COMMUNE MOULAY BOUCHTA KARIA BA MOHAMED TAOUNATE,جماعة مولاي بوشتى- قرية با محمد,0535977075,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial HASSAN 2,ثانوية الحسن الثاني الإعدادية,COMMUNE LAMKANSA KARIA BA MOHAMED  TAOUNATE,جماعة المكانسة - قرية با محمد,0660119868,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial 20 AOUT,  ثانوية 20 غشت الإعدادية,MUNICIPALITE rHAFSSAI CENTRE  TAOUNATE,بلدية غفساي,0535-69-90-37,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial IMAM ALI,ثانوية الإمام علي الإعدادية,MUNICIPALITE GHAFSSAI CENTRE   TAOUNATE,بلدية غفساي,0535-69-90-71,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial 16 NOVEMBRE,ثانوية 16 نوفمبر الإعدادية,COMMUNE TAFRANT MUNICIPALITE GHAFSSAI  TAOUNATE,دوار   جماعة تفرانت -غفساي,0535977116,Taounate,Taza  - Al Hoceima - Taounate
Lycée Collègial EL MASSIRA ,ثانوية المسيرة الإعدادية,MINICIPALITE TISSA CENTRE   TAOUNATE,بلدية تيسة,0535680012,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial 11 JANVIER,ثانوية 11 يناير الإعدادية,MUNICIPALITE TISSA CENTRE  TAOUNATE,بلدية تيسة,0660119753,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial MAWLA Abdlaziz,ثانوية المولى عبد العزيز الإعدادية,COMMUNE AIN AICHA  TISSA  TAOUNATE,جماعة عين عايشة-بلدية تيسة,0660119869,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial 2 Mars,ثانوية 2 مارس الإعدادية,COMMUNE AIN GDAH MUNICIPALITE TISSA  TAOUNATE,جماعة عين لكدح -بلدية تيسة,06660119787,Taounate,Taza  - Al Hoceima - Taounate
lycée collègial ANOUAL,ثانوية أنوال الإعدادية,MUNICIPALITE DHAR ESSOUK  PROVINCE TAOUNATE,بلدية ظهر السوق,0535720117,Taounate,Taza  - Al Hoceima - Taounate
MOUKHTAR SOUSSI,المختار السوسي,16 BD  HASSAN II    TATA,طاطا,0528-80-20-09,Tata,Guelmim - Es-smara
BANI,باني,FOUM EL HISNE  TATA,فم الحصن,0667016443,Tata,Guelmim - Es-smara
AKKA,اقا,AKKA  TATA,بلدية اقا,028-80-80-43,Tata,Guelmim - Es-smara
FOUM ZGUID,فم زكيد,FOUM ZGUID  TATA,فم زكيد,0528802390,Tata,Guelmim - Es-smara
AHD EL JADID,العهد الجديد,"BAB TETE, TAZA OULIA.",باب طيطي تازة العليا,0535-27-04-49,Taza,Taza  - Al Hoceima - Taounate
IMAM ALI,الإمام علي,PLACE BAB ZITOUNATAZA OULIA,ساحة باب زيتونة تازة العليا,035-27-00-44,Taza,Taza  - Al Hoceima - Taounate
ALLAL EL FASSI,علال الفاسي,"HAY EL ALAOUIYINE,TAZA ALJADIDA.",حي العلويين تازة الجديدة,0535-67-22-68,Taza,Taza  - Al Hoceima - Taounate
BNOU KHALDOUNE,ابن خلدون,"BD MOHAMMED 5,TAZA AL JADIDA.",شارع محمد الخامس تازة الجديدة ,035-67-39-23,Taza,Taza  - Al Hoceima - Taounate
FAKHR EDDINE ERRAZI,فخر الدين الرازي,"BD ALLAL EL FASSI,TAZA AL JADIDA.",شارع علال الفاسي تازة الجديدة,035-67-30-51,Taza,Taza  - Al Hoceima - Taounate
ESSALAM,السلام,BD ALLAL EL FASSITAZA AL JADIDA,شارع علال الفاسي تازة الجديدة,035-67-44-77,Taza,Taza  - Al Hoceima - Taounate
IMAM MALIK,الإمام مالك,"HAY TENNIS,TAZA AL JADIDA.",حي التينس تازة الجديدة,035-67-19-05,Taza,Taza  - Al Hoceima - Taounate
ABDELAKRIM EL KHATTABI,عبد الكريم الخطابي,"MASSIRA 2,TAZA AL JADIDA.",المسيرة الثانية تازة الجديدة,035-21-20-24,Taza,Taza  - Al Hoceima - Taounate
AL IDRISSI,الإدريسي,"HAY NOUGD,GUERCIF.",حي النجد جرسيف,035-67-61-14,Guercif,Taza  - Al Hoceima - Taounate
BNOU ROCHD,ابن رشد,"BOULEVARD MOHAMED 5,GUERCIF.",شارع محمد الخامس  جرسيف,035-67-62-14,Guercif,Taza  - Al Hoceima - Taounate
11 JANVIER,      11يناير ,BOULEVARD MOULAY EL HASSAN GUERCIF,شارع مولاي الحسن جرسيف,0535-67-69-38,Guercif,Taza  - Al Hoceima - Taounate
TAHALA,تاهلة ,RUE AL ATLAS TAHALA ,شارع الأطلس تاهلة ,035-67-80-40,Taza,Taza  - Al Hoceima - Taounate
AL MAJD,المجد,"RUE RESISTANCE,TAHALA.",شارع المقاومة تاهلة,035-67-88-36,Taza,Taza  - Al Hoceima - Taounate
OUED AMLIL,وادي أمليل,OUED AMLIL CENTRE.,وادي أمليل المركز,035-27-50-20,Taza,Taza  - Al Hoceima - Taounate
AJDIR,أجدير,AJDIR CENTRE.,أجدير المركز,035-20-70-84,Taza,Taza  - Al Hoceima - Taounate
TIZI OUSLI,تيزي وسلي,TISI OUSLI CENTRE.,تيزي أوسلي المركز,035-21-41-05,Taza,Taza  - Al Hoceima - Taounate
BOUSSAKOUR,بوسكور,MEZGUITEM CENTRE.,مزكيتام المركز ,035-28-21-07,Guercif,Taza  - Al Hoceima - Taounate
AL JAHID,الجاحظ,SAKA CENTRE.,صاكة المركز,0535-20-03-34,Guercif,Taza  - Al Hoceima - Taounate
MEGHRAOUA,مغراوة,MAGHRAOUA CENTRE,مغراوة المركز,0535-67-29-66,Taza,Taza  - Al Hoceima - Taounate
ZERARDA COLLEGE, الزراردة إعدادي ,ZERARDA CENTRE.,الزراردة المركز,035-27-91-86,Taza,Taza  - Al Hoceima - Taounate
BNOU HAZM,ابن حزم,BAB LAMROUJ CENTRE.,باب المروج المركز,035-28-58-10,Taza,Taza  - Al Hoceima - Taounate
HAD M'SILA,أحد امسيلة,HAD M'SILA CENTRE.,أحد امسيلة المركز,035-28-02-30,Taza,Taza  - Al Hoceima - Taounate
BAB MARZOUKA,باب مرزوقة,BAB MARZOUKA CENTRE.,باب مرزوقة المركز,035-67-06-47,Taza,Taza  - Al Hoceima - Taounate
OKBA BNOU NAFIAA,عقبة بن نافع,BNI LENT CENTRE BP 1.,بني لنت المركز ص . ب 2,035-28-58-09,Taza,Taza  - Al Hoceima - Taounate
BENI FRASSEN,بني فراسن,BNI FRASSEN CENTRE,بني فراسن المركز,035-28-58-08,Taza,Taza  - Al Hoceima - Taounate
AL AMIR MOULAY RACHID,الأمير مولاي رشيد,"PLACE AVATION,TAZA AL JADIDA.",ساحة الطيران تازة الجديدة,035-67-25-58,Taza,Taza  - Al Hoceima - Taounate
lycee collegial 30 JUIN, الثانوية الاعدادية 30 يونيو,cite lalla meriem,حي للامريم,0528875191,Sidi ifni,Sous-Massa-Draa
lycee collegial MOULAY RACHID,الثانوية الاعدادية مولاي رشيد,RUE ID JERRAOUI AIT MHAMED TIZNIT,زنقة إدجغاوي ايت محمد,0528862010,Tiznit,Sous-Massa-Draa
lycee collegial MOULAY SLiMANE,الثانوية الاعدادية مولاي سليمان,RUE ID JERAOUI AIT MHAMED TIZNIT,زنقة جغاوي ايت محمد تيزنيت,0528865295,Tiznit,Sous-Massa-Draa
LYCEE COLLEGIAL AL MAGHREB AL ARABI,الثانوية الاعدادية المغرب العربي,COMMUNE MESTI centre, مركز جماعة مستي,0661915457,Sidi ifni,Sous-Massa-Draa
lycee collegial mohammed yazidi,الثانوية الاعدادية محمد اليزيدي,COMMUNE TIGHIRT   centre,مركز جماعة تغيرت  إقليم سيدي إفني,0661915471,Sidi ifni,Sous-Massa-Draa
lycee collegial AZZAITOUNE,الثانوية الاعدادية الزيتون, centre COMMUNE REGGADA,جماعة الركادة,0528619115,Tiznit,Sous-Massa-Draa
lycee collegial AL ATLAS,الثانوية الاعدادية الاطلس,MUNICIPALITE TAFRAOUT,بلدية تافراوت,028800085,Tiznit,Sous-Massa-Draa
Hassan premier,الثانوية الاعدادية الحسن الاول,QUARTIER EL MHAYTA MUNICIPALITE TAROUDANT,حي المحايطة,0528852270,Taroudant,Sous-Massa-Draa
RAHAL EL MESKINI,رحال المسكيني,JNAN EL KHEIR AGAFAY MUNICIPALITE TAROUDANT,جنان الخير أكفاي,028-85-21-37,Taroudant,Sous-Massa-Draa
EZZIRAOUI,الثانوية الاعدادية الزراوي,SIDI BELKASS MUNICIPALITE TAROUDANT,سيدي بلقاس,028-85-21-28,Taroudant,Sous-Massa-Draa
ANOUAL,أنوال,DOUAR   CHRARDA MUNICIPALITE OULAD TAIMA,د. الشراردة بلدية اولاد تايمة,028-52-63-13,Taroudant,Sous-Massa-Draa
MOHAMED DERFOUFI,محمد الدرفوفي,QUARTIER NAHDA B.P 296 OULAD TAIMA,حي النهضة ص.ب. 296,028-52-63-74,Taroudant,Sous-Massa-Draa
CHAHID ALI BEN TAHER,الشهيد علي بن الطاهر,CENTRE SEBT EL GUERDAN MUNICIPALITE ELGUERDAN,مركز سبت الكردان,0528-54-02-33,Taroudant,Sous-Massa-Draa
ESSAADIYINE,السعديين,MUNICIPALITE AIT IAAZZA,بلدية ايت إعزة,028-53-61-07,Taroudant,Sous-Massa-Draa
AOULOUZ,أولوز,CENTRE AOULOUZ CERCLE OULAD BERHIL,بلدية أولوز,028-53-91-19,Taroudant,Sous-Massa-Draa
ZAGMOUZEN,زكموزن,DOUAR   IGHIL NOUGHOU  C ZAGMOUZEN,دوار زكموزن جماعة زكموزن,0661913234,Taroudant,Sous-Massa-Draa
AL IMAM AL HABTI,الإمام الهبطي,HADDAOUIA 3 RUE 30 AIN-CHOK,الحداوية 3  زنقة 30 عين الشق,0522 21 24 83,Ain Chok,Grand Casablanca
EL AMAL,الأمل,BD MALWIA HAY OULFA,شارع ملوية حي الألفة,0666812022,Hay Hassani,Grand Casablanca
SALAH EDDINE AL AYOUBI,صلاح الدين الايوبي,SERGHINA CENTRE COMMUNE SERGHINA,سرغينة المركز جماعة سرغينة,0661045327,Boulmane,Fès - Boulmane
lycee collegial ALLAL EL FASSI,الثانوية الإعدادية علال الفاسي,CENTRE DE OURIKA  COMMUNE OURIKA,مركز اوريكة جماعة اوريكة,-  -  -,Al Haouz,Marrakech - Tensift - Al Haouz
LYCEE COLLEGIAL IBN ANNAFISS,الثانوية الإعدادية ابن النفيس,CENTRE SEBT MZOUDA COMMUNE MZOUDA,مركز جماعة  امزوضة,0673086903,Chichaoua,Marrakech - Tensift - Al Haouz
C EL MEKKI NASSIRI,إع. المكي الناصري,rue A6 lotissement el akkel hay el manar,زنقة أ6 تجزئة العاقل حي المنار,0618535056,Oujda Angad,l'Oriental
C MALIKA EL FASSI,إع. مالكة الفاسي,BD OMAR BNOU ALKHAtTAB,شارع عمر بن الخطاب,0618535178,Oujda Angad,l'Oriental
MOULAY ISMAIL,مولاي اسماعيل,KSAR ZRIGATE RTEB AOUFOUS ERRACHIDIA,قصر الزريقات الرتب اوفوس الرشيدية,0661124956,Errachidia,Meknès - Tafilalet
EL GHORFA,الغرفة,EL GHORFA BNI MHAMED SIJILMASSA RISSANI,الغرفة بني امحمد سجلماسة الريصاني,0661124955,Errachidia,Meknès - Tafilalet
ABOU BAKRE SEDDIK,ابو بكر الصديق,TABOUASSAMTE ESSFALATE RISSANI,تبوعصامت السفلات الريصاني,035575839,Errachidia,Meknès - Tafilalet
COLLEGE  SIDI ALI BEN BRAHIM ,ثانوية سيدي علي بن ابراهيم الإعدادية,SIDI ALI BEN BRAHIM,سيدي علي بن ابراهيم,023426228,Azilal,Tadla - Azilal
AL JAHID,الجاحظ,HAY LAMSALLA AIN KADDOUSS FES,حي المصلى عين قادوس فاس,0660146411,Fès,Fès - Boulmane
BADR,بدر,ZOUAGHA BAS FES,زواغة السفلى فاس,0660146423,Fès,Fès - Boulmane
ATLAS,الاطلس,EL HAJEB HAUT,الحاجب الاعلى,0535541026,El Hajeb,Meknès - Tafilalet
OTHMANE IBN AFFANE,عثمان بن عفان,MOUL EL BARGUI COMMUNE MOUL EL BARGUI,مول البركي  - المركز,0661112306,Safi,Doukala - Abda
ROUADI COLLEGE,الرواضي,DOUAR ROUADI COMMUNE ROUADI,دوار الرواضي جماعة الرواضي,0539808547,Al Houceima,Taza  - Al Hoceima - Taounate
COLEGE EZ ZARKTOUNI,الزرقطوني,CENTRE COMMUNE OULED BOUGHADI COMMUNE OD BOURHADI,مركز  جماعة  اولاد   بوغادي,0671-80-28-42,Khouribga,Chaouia - Ourdigha
ANNAHDA,النهضة,TADDART CENTRE   GUERCIF,تادارت المركز,0535218786,Guercif,Taza  - Al Hoceima - Taounate
TENSIFT,تانسيفت,DOUAR OULAD BELAAGUID CR OUHAT SIDI BRAHIM MRKECH,دوار اولاد بلعقيد جماعة واحة سيدي ابراهيم,061-91-43-85,Marrakech,Marrakech - Tensift - Al Haouz
TABARI,الطبرى,HAY NASSSIM,حي النسيم,0522903040,Hay Hassani,Grand Casablanca
PRINCE MOULAY RACHID,الأمير مولاي رشيد,EL AMAL 2 PROLONGEMENT BD EL FIDA,شارع الفداء الممتد,022815102,Al fida_Mers Sultan,Grand Casablanca
ABDELLAH GUENNOUN,إعداديةكنون,CITE ROYALE COMMUNE DE HSAINE,الحي الملكي أحصين,0679798695,Salé,Rabat - Salé - Zemmour - Zaer
ALLAL BEN ABDELLAH,إعدادية علال بن ع الله,CITE ROYALE COMMUNE DE HSAINE,الحي الملكي أحصين,079798694,Salé,Rabat - Salé - Zemmour - Zaer
ENNAHDA,النهضة,HAY EL JADID TANTAN,الحي الجديد طانطان,0528877447,Tantan,Guelmim - Es-smara
 lycee collegial OULAD MTAA,الثانوية الإعدادية اولاد امطاع, OULAD MTAA COMMUNE OULAD MTAA,اولاد امطاع جماعة اولاد امطاع,0661903926,Al Haouz,Marrakech - Tensift - Al Haouz
LYCEE COLLEGIAL AL QODS,الثانوية الإعدادية القدس,LAMZOUDIA CENTRE COMMUNE LAMZOUDIA,مركز جماعة لمزوضية,0524353707,Chichaoua,Marrakech - Tensift - Al Haouz
AZZOUHOUR,الزهــــــور,HAY AZZOUHOUR ROUTE DE SEFROU,حي الزهور مونفلوري 1 طريق صفرو,0660146389,Fès,Fès - Boulmane
 lycee collegial SIDI ABDELLAH BEN HSEINE,الثانوية الإعدادية سيدي عبد الله بن حساين,CENTRE TAMASLOUHT COMMUNE TAMASLOUHT,مركز تمصلوحت جماعة تمصلوحت,061-901-678,Al Haouz,Marrakech - Tensift - Al Haouz
OTHMAN IBN AFFANE,عثمان بن عفان,douar lekhrarza      OULED DAHOU,دوار الخرارزة,069595446,Inzegane Ait Melloul,Sous-Massa-Draa
COLLEGE OMAR BN AL KHATAB,ثانوية عمر بن الخطاب الاعدادية,avenue naiymia hay al inbiath  BOUJDOUR,شارع  النعيمية حي الإنبعاث  بوجدور,028-89-61-04,Boujdour,Laayoune-Boujdour-Sakia Al Hamra
EL IMAME EL BOUKHARI,الامام البخاري,COMMUNE NZALT LAADEM,جماعة انزالت لعظم,0673078372,Rehamna,Marrakech - Tensift - Al Haouz
AL BAROUDI,البارودي,CENTRE AIT OUAHI COMMUNE AIT OUAHI,ايت واحي المركز ج ايت واحي,0679797872,Khemisset,Rabat - Salé - Zemmour - Zaer
ABI BAKR RAZI,ابي بكر الرازي,HOPITAL ESPAGNOL  TETOUAN ,جامع مزواق,0539710539,Tetouan,Tanger - Tetouan
IMAM MALIK,امام مالك,COMMUNE ASSIR TIGHMERT CENTRE,مركز تغمرت / أسرير,0528870331,Guelmim,Guelmim - Es-smara
AL QODS,القدس,TISSINT TATA,تسينت,0528802279,Tata,Guelmim - Es-smara
TAREK IBNOU ZIAD,طارق بن زياد,ISSAFEN TATA,اسافن,028-55-85-80,Tata,Guelmim - Es-smara
TAKNA,تكنا,QUARTIER EL M SALLA,حي المصلى,0528870265,Guelmim,Guelmim - Es-smara
LYCEE COLLEGIAL ANAS BNOU MALIK,الثانوية الإعدادية أنس بن مالك,CENTRE HAD MAJJAT COMMUNE MAJJAT,مركز جماعة مجاط,073086902,Chichaoua,Marrakech - Tensift - Al Haouz
AL KHAWARIZMI,الخوارزمي,LQLIAA CENTRE        LQLIAA,مركز القليعة انزكان,0528-31-13-39,Inzegane Ait Melloul,Sous-Massa-Draa
IMILCHIL,املشيل,COMMUNE IMILCHIL,دائرة املشيل,0661124953,Midelt,Meknès - Tafilalet
AL YASSAMINE,الياسمين,RUE IBN ATTIR COMMUNE AGDAL,شارع ابن الأثير طريق عين الشقف,0660146384,Fès,Fès - Boulmane
FAKIH AHMED IBN TAOUIT,الفقيه احمد بنتاويت,HAY SLAOUI - COMMUNE AL AZHAR - TETOUAN,شارع سبو حي السلاوي,039713128,Tetouan,Tanger - Tetouan
BENI CHIKER,بني شيكر,DOUAR SOUK EL HAD COMMUNE BENI CHIKER,دوار سوق الحد جماعة بني شيكر,0655394851,Nador,l'Oriental
IMAM MALIK,الإمام مالك,TINZOULINE ,تنزولين,0661540234,Zagoura,Sous-Massa-Draa
LYCEE COLLEGIAL AL FARABI,ثانوية الفارابي الإعدادية,LAAKARTA COMMUNE AYIR,العكارطة جماعة ايير,0661214087,Safi,Doukala - Abda
ESSAADA,السعادة,Q ATLAS2,حي الأطلس 2,0535453371,Meknes,Meknès - Tafilalet
LYCEE COLLEGIAL allal ben abdellah,الثانوية الإعدادية علال بن عبد الله,CENTRE D AHLAF COMMUNE AHLAF,مركز احلاف جماعة احلاف,-  -  -,Benslimane,Chaouia - Ourdigha
ABDELKADER EL FASSI,عبد القادر الفاسي,JNAN EL ALAMI SIDI BOUJIDA,جنان العلمي سيدي بوجيدة,0660146401,Fès,Fès - Boulmane
AGHBAL,أغبال,COMMUNE AGHBAL,جماعة أغبال,036629660,Berkane,l'Oriental
ABI LHASSAN EL MARINI,ابي الحسن المريني,SOUK EL HAD  SABBAH,سوق الاحد الصباح,079798716,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
ABI BAKR ESSEDIK,ابي بكر الصديق,ROUTE DE AIN AOUDA COMMUNE EL MENZEH,طريق عين العودة المنزه,079798720,Skhirate Temara,Rabat - Salé - Zemmour - Zaer
ERRIHANI,الريحاني, rue amzil moha SIDI MOUMEN,زنقة امزيل موحا سيدي مزمن,0522701498,Sidi Bernoussi,Grand Casablanca
ZIRI BNOU ATIA,زيري بن عطية,BD MOULAY ISMAEL  HAY MOHAMMADI,شارع مولاي اسماعيل الحي المحمدي,022248197,Ain Sebaa_Hay Mohammadi,Grand Casablanca
BENSAFAR,بنصفار,HAY BENSAFAR  SEFROU,حي بنصفار صفرو,0535-96-98-29,Sefrou,Fès - Boulmane
TARAFA IBNOU AL ABD,طرفة بن العبد,hay eL QODS avenue ibnou hazem   SIDI BERNOUSSI,حي القدس شارع الامام ابن حزم سيدي البرنوصي,0522-73-15-61,Sidi Bernoussi,Grand Casablanca
collège JABER IBN HAYANE,الثانوية الإعدادية جابر بن حيان,DOUAR ARBIA AIT BOUTAIB COMMUNE INCHADEN,مركز سوق أربعاء أيت بوطيب,0528-30-30-33,Chtouka Ait Baha,Sous-Massa-Draa
OMAR IBN AL KHATTAB,عمر ابن الخطاب,MUNICIPALITE JORF EL MELHA,جرف الملحة,0656696231,Sidi Kacem,Gharb - Chrarda - Beni Hssen
AL WAHDA,الوحدة,SIDI HRAZEM,سيدي احرازم,0660146431,Fès,Fès - Boulmane
KHALID IBN EL OUALID,خالد بن الوليد,JMAA OULED GHANEM ,جماعة أولاد غانم,0661067992,El Jadida,Doukala - Abda
college ALLAL LOUDIyI,ثانوية علال الوديي الإعدادية,QUARTIER ROUAFA EL OULIA KSAR EL KEBIR,حي الروافة العليا,0539907753 ,Larache,Tanger - Tetouan
IBN TOUFAIL,ابن طفيل,TNINE LAGHIATE ROUTE ESSAOUIRA COMMUNE EL GHIATE,اثنين الغيات طريق الصويرة جماعة اثنين لغيات,0661235045,Safi,Doukala - Abda
